isolate_code,study,genus,species,name,group,temperature,r
647,Stawiarski et al. (2016),Synechococcaceae,Synechococcus,_MAX42Syn,cyanobacteria,16.26,0.27
647,Stawiarski et al. (2016),Synechococcaceae,Synechococcus,_MAX42Syn,cyanobacteria,16.26,0.31
647,Stawiarski et al. (2016),Synechococcaceae,Synechococcus,_MAX42Syn,cyanobacteria,13.68,0.13
647,Stawiarski et al. (2016),Synechococcaceae,Synechococcus,_MAX42Syn,cyanobacteria,13.68,0.07
647,Stawiarski et al. (2016),Synechococcaceae,Synechococcus,_MAX42Syn,cyanobacteria,13.68,0.13
648,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP837,cyanobacteria,18,0.56
648,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP837,cyanobacteria,21,0.56
648,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP837,cyanobacteria,24.1,0.54
648,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP837,cyanobacteria,27.1,0.16
649,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP1183,cyanobacteria,18,0.37
649,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP1183,cyanobacteria,21,0.83
649,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP1183,cyanobacteria,24,0.91
649,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP1183,cyanobacteria,27.1,0.73
650,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP1632,cyanobacteria,18,0.35
650,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP1632,cyanobacteria,21,0.91
650,Mackey et al. (2013),Synechococcaceae,Synechococcus,CCMP1632,cyanobacteria,24.1,0.65
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,17.184,0.252
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,17.201,0.239
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,17.208,0.265
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,19.088,0.293
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,19.095,0.27
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,19.105,0.269
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,20.794,0.32
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,20.805,0.277
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,20.813,0.293
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,22.893,0.32
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,22.902,0.262
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,22.907,0.331
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,24.893,0.224
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,24.893,0.307
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,24.897,0.272
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,26.897,0.251
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,26.897,0.243
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,26.898,0.173
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,29.485,0.175
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,29.5,0.267
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,31.28,0.221
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,31.292,0.27
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,31.302,0.216
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,32.877,0.321
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,32.89,0.228
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,32.893,0.21
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,36.184,0.091
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,36.196,0.12
651,Baker et al. (2018),_Amphidinium,_massartii,_CS-259,dinoflagellates,36.206,0.171
652,Zhang et al. (2014),_Emiliania,_huxleyi,M10,coccolithophores,8,0.469
652,Zhang et al. (2014),_Emiliania,_huxleyi,M10,coccolithophores,15,1.226
652,Zhang et al. (2014),_Emiliania,_huxleyi,M10,coccolithophores,18,1.296
652,Zhang et al. (2014),_Emiliania,_huxleyi,M10,coccolithophores,22,1.576
652,Zhang et al. (2014),_Emiliania,_huxleyi,M10,coccolithophores,26,1.218
652,Zhang et al. (2014),_Emiliania,_huxleyi,M10,coccolithophores,27,1.02
652,Zhang et al. (2014),_Emiliania,_huxleyi,M10,coccolithophores,28,0.815
653,Zhang et al. (2014),_Emiliania,_huxleyi,M13,coccolithophores,8,0.379
653,Zhang et al. (2014),_Emiliania,_huxleyi,M13,coccolithophores,15,1.101
653,Zhang et al. (2014),_Emiliania,_huxleyi,M13,coccolithophores,18,1.243
653,Zhang et al. (2014),_Emiliania,_huxleyi,M13,coccolithophores,22,1.463
653,Zhang et al. (2014),_Emiliania,_huxleyi,M13,coccolithophores,26,1.415
653,Zhang et al. (2014),_Emiliania,_huxleyi,M13,coccolithophores,27,1.427
653,Zhang et al. (2014),_Emiliania,_huxleyi,M13,coccolithophores,28,1.167
654,Zhang et al. (2014),_Emiliania,_huxleyi,M19,coccolithophores,8,0.429
654,Zhang et al. (2014),_Emiliania,_huxleyi,M19,coccolithophores,15,1.233
654,Zhang et al. (2014),_Emiliania,_huxleyi,M19,coccolithophores,18,1.325
654,Zhang et al. (2014),_Emiliania,_huxleyi,M19,coccolithophores,22,1.553
654,Zhang et al. (2014),_Emiliania,_huxleyi,M19,coccolithophores,26,1.18
654,Zhang et al. (2014),_Emiliania,_huxleyi,M19,coccolithophores,27,0.827
654,Zhang et al. (2014),_Emiliania,_huxleyi,M19,coccolithophores,28,0.723
655,Zhang et al. (2014),_Emiliania,_huxleyi,M21,coccolithophores,8,0.425
655,Zhang et al. (2014),_Emiliania,_huxleyi,M21,coccolithophores,15,1.187
655,Zhang et al. (2014),_Emiliania,_huxleyi,M21,coccolithophores,18,1.314
655,Zhang et al. (2014),_Emiliania,_huxleyi,M21,coccolithophores,22,1.553
655,Zhang et al. (2014),_Emiliania,_huxleyi,M21,coccolithophores,26,1.459
655,Zhang et al. (2014),_Emiliania,_huxleyi,M21,coccolithophores,27,1.169
655,Zhang et al. (2014),_Emiliania,_huxleyi,M21,coccolithophores,28,0.964
656,Zhang et al. (2014),_Emiliania,_huxleyi,M22,coccolithophores,8,0.367
656,Zhang et al. (2014),_Emiliania,_huxleyi,M22,coccolithophores,15,1.164
656,Zhang et al. (2014),_Emiliania,_huxleyi,M22,coccolithophores,18,1.334
656,Zhang et al. (2014),_Emiliania,_huxleyi,M22,coccolithophores,22,1.56
656,Zhang et al. (2014),_Emiliania,_huxleyi,M22,coccolithophores,26,1.377
656,Zhang et al. (2014),_Emiliania,_huxleyi,M22,coccolithophores,27,1.044
656,Zhang et al. (2014),_Emiliania,_huxleyi,M22,coccolithophores,28,0.981
657,Zhang et al. (2014),_Emiliania,_huxleyi,M23,coccolithophores,8,0.286
657,Zhang et al. (2014),_Emiliania,_huxleyi,M23,coccolithophores,15,1.18
657,Zhang et al. (2014),_Emiliania,_huxleyi,M23,coccolithophores,18,1.342
657,Zhang et al. (2014),_Emiliania,_huxleyi,M23,coccolithophores,22,1.536
657,Zhang et al. (2014),_Emiliania,_huxleyi,M23,coccolithophores,26,1.476
657,Zhang et al. (2014),_Emiliania,_huxleyi,M23,coccolithophores,27,1.035
657,Zhang et al. (2014),_Emiliania,_huxleyi,M23,coccolithophores,28,0.823
658,Zhang et al. (2014),_Emiliania,_huxleyi,17,coccolithophores,8,0.606
658,Zhang et al. (2014),_Emiliania,_huxleyi,17,coccolithophores,15,1.244
658,Zhang et al. (2014),_Emiliania,_huxleyi,17,coccolithophores,18,1.345
658,Zhang et al. (2014),_Emiliania,_huxleyi,17,coccolithophores,22,1.592
658,Zhang et al. (2014),_Emiliania,_huxleyi,17,coccolithophores,26,0.915
658,Zhang et al. (2014),_Emiliania,_huxleyi,17,coccolithophores,27,0.326
659,Zhang et al. (2014),_Emiliania,_huxleyi,41,coccolithophores,8,0.539
659,Zhang et al. (2014),_Emiliania,_huxleyi,41,coccolithophores,15,1.258
659,Zhang et al. (2014),_Emiliania,_huxleyi,41,coccolithophores,18,1.369
659,Zhang et al. (2014),_Emiliania,_huxleyi,41,coccolithophores,22,1.652
659,Zhang et al. (2014),_Emiliania,_huxleyi,41,coccolithophores,26,1.505
659,Zhang et al. (2014),_Emiliania,_huxleyi,41,coccolithophores,27,1.292
660,Zhang et al. (2014),_Emiliania,_huxleyi,62,coccolithophores,8,0.52
660,Zhang et al. (2014),_Emiliania,_huxleyi,62,coccolithophores,15,1.241
660,Zhang et al. (2014),_Emiliania,_huxleyi,62,coccolithophores,18,1.338
660,Zhang et al. (2014),_Emiliania,_huxleyi,62,coccolithophores,22,1.611
660,Zhang et al. (2014),_Emiliania,_huxleyi,62,coccolithophores,26,1.249
660,Zhang et al. (2014),_Emiliania,_huxleyi,62,coccolithophores,27,1.116
661,Zhang et al. (2014),_Emiliania,_huxleyi,63,coccolithophores,8,0.594
661,Zhang et al. (2014),_Emiliania,_huxleyi,63,coccolithophores,15,1.245
661,Zhang et al. (2014),_Emiliania,_huxleyi,63,coccolithophores,18,1.326
661,Zhang et al. (2014),_Emiliania,_huxleyi,63,coccolithophores,22,1.459
661,Zhang et al. (2014),_Emiliania,_huxleyi,63,coccolithophores,26,1.295
661,Zhang et al. (2014),_Emiliania,_huxleyi,63,coccolithophores,27,1.068
662,Zhang et al. (2014),_Emiliania,_huxleyi,85,coccolithophores,8,0.555
662,Zhang et al. (2014),_Emiliania,_huxleyi,85,coccolithophores,15,1.192
662,Zhang et al. (2014),_Emiliania,_huxleyi,85,coccolithophores,18,1.336
662,Zhang et al. (2014),_Emiliania,_huxleyi,85,coccolithophores,22,1.573
662,Zhang et al. (2014),_Emiliania,_huxleyi,85,coccolithophores,26,1.26
662,Zhang et al. (2014),_Emiliania,_huxleyi,85,coccolithophores,28,0.011
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,18,0.116
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,19.969,0.469
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,21.983,0.676
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,24.016,0.759
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,25.998,0.843
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,27.983,0.861
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,29.963,1.021
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,31.956,1.701
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,33.967,1.677
663,Pittera et al. (2014),Synechococcaceae,_Synechococcus,A15-37,cyanobacteria,34.98,1.105
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,17.985,0.446
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,19.948,0.687
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,22.016,0.931
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,23.957,1.034
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,25.97,1.296
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,27.956,1.574
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,29.988,1.778
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,31.967,2.026
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,33.989,1.905
664,Pittera et al. (2014),Synechococcaceae,_Synechococcus,M16.1,cyanobacteria,34.99,1.267
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,15.998,0.127
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,17.969,0.498
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,19.965,0.775
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,21.952,0.922
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,23.977,0.944
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,25.959,1.175
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,27.975,1.289
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,29.961,1.576
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,31.917,2.261
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,33.941,2.501
665,Pittera et al. (2014),Synechococcaceae,_Synechococcus,WH7803,cyanobacteria,34.474,0.603
666,Pittera et al. (2014),Synechococcaceae,_Synechococcus,ROS8604,cyanobacteria,15.924,0.259
666,Pittera et al. (2014),Synechococcaceae,_Synechococcus,ROS8604,cyanobacteria,17.996,0.39
666,Pittera et al. (2014),Synechococcaceae,_Synechococcus,ROS8604,cyanobacteria,19.952,0.549
666,Pittera et al. (2014),Synechococcaceae,_Synechococcus,ROS8604,cyanobacteria,21.922,0.657
666,Pittera et al. (2014),Synechococcaceae,_Synechococcus,ROS8604,cyanobacteria,23.947,0.722
666,Pittera et al. (2014),Synechococcaceae,_Synechococcus,ROS8604,cyanobacteria,25.877,0.833
666,Pittera et al. (2014),Synechococcaceae,_Synechococcus,ROS8604,cyanobacteria,29.957,0.546
666,Pittera et al. (2014),Synechococcaceae,_Synechococcus,ROS8604,cyanobacteria,31.949,0.003
667,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-16-2,cyanobacteria,11.995,0.275
667,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-16-2,cyanobacteria,13.967,0.547
667,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-16-2,cyanobacteria,15.946,0.663
667,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-16-2,cyanobacteria,17.945,0.757
667,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-16-2,cyanobacteria,19.953,0.841
667,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-16-2,cyanobacteria,21.931,1
667,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-16-2,cyanobacteria,23.954,0.958
667,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-16-2,cyanobacteria,24.957,0.777
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,9.962,0.235
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,11.96,0.323
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,13.949,0.395
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,15.967,0.435
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,17.93,0.598
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,19.955,0.727
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,21.932,0.824
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,23.945,0.823
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,24.968,0.614
668,Pittera et al. (2014),Synechococcaceae,_Synechococcus,MVIR-18-1,cyanobacteria,25.997,0.003
669,Boyd (2019),proboscia,nd,PP.SO.17.01,diatoms,0,0.28
669,Boyd (2019),proboscia,nd,PP.SO.17.01,diatoms,1.5,0.342
669,Boyd (2019),proboscia,nd,PP.SO.17.01,diatoms,3,0.362
669,Boyd (2019),proboscia,nd,PP.SO.17.01,diatoms,4.5,0.453
669,Boyd (2019),proboscia,nd,PP.SO.17.01,diatoms,6,0.451
669,Boyd (2019),proboscia,nd,PP.SO.17.01,diatoms,7.5,0.138
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,-0.984,0.583
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,1.034,0.641
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,2.021,0.784
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,3.04,0.864
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,4.043,0.885
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,5.047,0.844
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,6.015,0.812
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,7.019,0.774
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,8.017,0.431
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,9.025,0.343
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,10.05,0.222
670,Boyd (2019),Nitzschia,stellata,NST.DS.16.01,diatoms,11.052,0.142
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,0.017,0.372
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,1.528,0.424
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,3.024,0.543
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,4.501,0.682
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,6.027,0.831
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,7.543,0.923
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,9.034,0.843
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,10.576,0.428
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,12.049,0.212
671,Boyd (2019),Pseudonitzschia,nd,PN.004,diatoms,13.532,0.001
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,1.045,0.217
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,2.423,0.229
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,4.152,0.323
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,5.854,0.37
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,7.452,0.43
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,8.867,0.459
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,10.261,0.541
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,11.472,0.607
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,12.757,0.672
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,14.288,0.781
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,16.073,0.902
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,18.087,0.912
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,20.071,0.604
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,22.043,0.324
672,Boyd (2019),Chaetoceros,neglectus,CN.001,diatoms,24.011,0.002
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,15,0.039008322
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,23,0.167314875
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,23,0.188661025
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,23,0.124834029
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,25,0.352096949
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,25,0.358729794
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,25,0.39053646
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,27,0.228630945
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,27,0.267648139
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,27,0.255250043
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,29,0.790457618
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,29,0.695086218
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,29,0.688480517
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,31,0.629986848
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,31,0.716266608
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,31,0.478237839
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,33,0.385512445
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,33,0.456751177
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,33,0.523520486
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,35,0.175930554
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,35,0.102757315
673,Kling et al in press,Synechococcaceae,Synechococcus,LA101,cyanobacteria,35,0.061306344
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,15,0.020717131
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,18,0.072100268
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,18,0.032998976
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,18,0.133461328
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,21,0.149358638
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,21,0.196270432
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,21,0.213463524
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,23,0.29947332
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,23,0.316309912
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,23,0.293806952
674,Kling et al in press,Synechococcaceae,Synechococcus,LA103,cyanobacteria,25,0.179884246
